row;value_x;value_y;value_z
69274;63107900;37945326;85372990
69275;15077785;61679186;66408105
69276;83373829;98520690;80393079
69277;81915919;87522744;33800286
69278;75968051;85098550;92360735
69279;15505702;76382792;16883702
69280;41569397;41079906;67378913
69281;75676541;90069327;58197535
69282;23952412;85339435;62683560
69283;53012949;39379231;85151611
69284;72408145;61737715;14739468
69285;64606775;32384171;35879239
69286;8275685;90504227;78027742
69287;58182978;95675692;70916930
69288;7756622;70439814;28860874
69289;7415852;37243084;79036606
69290;56608570;80417102;69498577
69291;77402428;48121831;69218883
69292;10259527;65837103;59829631
69293;34269941;70215067;9516473
69294;35147755;567412;38798855
69295;88704009;38466122;19250360
69296;22785331;53214310;18569627
69297;16628654;25752241;62431804
69298;96604268;49259168;92432658
69299;7352138;63468102;55322672
69300;48585276;60881576;44545125
69301;51143267;7454225;80278050
69302;73862978;86676326;80345716
69303;77617883;68831484;75850426
69304;11962044;40731313;68288393
69305;73156179;43370630;19772185
69306;16468980;55301299;89033122
69307;91318811;36965538;56791281
69308;3659925;35702886;67431530
69309;57343131;55769231;42780313
69310;91324117;17458477;85181435
69311;36498963;98735792;38305798
69312;68265978;8217790;35583457
69313;74895059;96549197;49188419
69314;60527779;33634919;457825
69315;44177047;7391734;71982993
69316;13626243;23993350;86688539
69317;88671711;56310986;71860245
69318;36250391;91781968;94666004
69319;56291318;45096400;586716
69320;30934999;80818657;44158271
69321;49139362;7868086;70688953
69322;19481963;47634713;23252375
69323;74138503;91079328;26692570
69324;82427389;82715152;61252170
69325;49608835;35700632;38580314
69326;61161473;17239851;34775383
69327;50077067;51536675;8094961
69328;49303168;33221906;45416885
69329;18551316;27508429;83370370
69330;20911616;45063156;24144987
69331;85768698;42048891;34872989
69332;36425255;49899818;15735202
69333;43189826;36741957;42075644
69334;7226449;56418791;96885163
69335;81281477;93210523;18556186
69336;63641783;30393191;86584732
69337;62559860;38790444;96137906
69338;27639140;50219799;56679016
69339;76613964;53735812;13251310
69340;47729357;12940273;36210948
69341;82363120;53432817;92106583
69342;55282863;40621621;48044169
69343;83390979;49706401;2400412
69344;32525439;15564627;83836884
69345;31388994;697;22750017
69346;60653086;45472349;40739170
69347;19259296;67840226;9766834
69348;26705883;46184827;89748266
69349;80648786;19914624;64557643
69350;73588201;84158323;7171245
69351;24836460;64207030;6916074
69352;71415684;81116188;64860458
69353;42461720;8752790;36170303
69354;38903706;50014118;9770117
69355;54946102;15259653;71480675
69356;16032037;24187768;57913906
69357;65907701;87375041;5649874
69358;57810959;8178345;37533782
69359;9905921;84690493;50439946
69360;79666523;39407731;75461696
69361;18676646;47380495;8407426
69362;35226445;97643959;63556113
69363;34731826;74859153;69615842
69364;70714525;88048951;60552788
69365;91565975;30230223;33192161
69366;58632350;33373747;12962061
69367;97931119;90687833;20787310
69368;81641360;96303798;25236305
69369;30839485;76205125;97513462
69370;69229828;31436256;41548272
69371;85294431;49438269;89781632
69372;63281895;38172451;77523076
69373;17639145;11792794;51708668
69374;54140460;28943808;33915467
69375;8015558;6954872;53341393
69376;77621936;61622533;52572387
69377;84661259;93561250;62157504
69378;74307325;93323455;45641371
69379;79147143;18649803;65808105
69380;12243639;80718923;22773811
69381;69394387;93175753;53769727
69382;63372125;40393959;23395373
69383;45304586;42126140;96226750
69384;39145089;42887463;13484880
69385;31140966;87044289;64994174
69386;30798262;35470043;70171525
69387;17727898;7947499;97115360
69388;11923645;40233410;19896365
69389;33615729;13415235;56704960
69390;67539455;87349773;34481099
69391;3583321;65273337;37830798
69392;15151442;23382402;4504810
69393;13098204;38053308;97564061
69394;52996893;93878286;53549766
69395;81854182;30095218;94954304
69396;31137807;30020726;87202300
69397;67147748;48150079;6276883
69398;1295002;36616563;65378073
69399;19728575;20952631;6075654
69400;80757974;23490275;45017171
69401;52609140;90929290;24919784
69402;19728943;95463620;18243014
69403;22808571;71448176;94846521
69404;65711057;52775536;79430033
69405;96067510;20415828;71116837
69406;81487353;49103228;31914719
69407;11190148;68696349;10303781
69408;73306364;47222001;50555323
69409;42255626;15560172;6671078
69410;23830027;55087550;44195887
69411;68039035;54433819;10928451
69412;3279265;80989754;43619731
69413;50196381;21035586;45183926
69414;36913268;11049727;95018717
69415;2303282;5556665;43045542
69416;24511510;14865621;37251653
69417;87790831;3478066;73834085
69418;89085758;50499009;71448264
69419;16322180;24907041;81044525
69420;73695256;9851134;25152687
69421;62412280;2586243;68268097
69422;26746369;42731442;77661686
69423;97326664;22510230;41180983
69424;80238995;11522456;2346595
69425;75257223;32618924;4742052
69426;82677097;54519221;93170095
69427;22423829;4408379;45776163
69428;5736033;35860817;32937333
69429;96890514;54612387;15032263
69430;91091965;28771900;8288735
69431;24105606;38115090;33076782
69432;84300317;95663551;64216009
69433;91571972;51329990;63068965
69434;56572729;42693090;22438562
69435;7681118;44012231;77807752
69436;39305614;31489694;34543245
69437;92125021;80544300;16257430
69438;20928236;22154078;96405274
69439;37479112;49162780;14690687
69440;86055473;58288202;11516888
69441;59422178;43853654;30971512
69442;61976615;60373108;3114590
69443;78784553;22583348;87823783
69444;77082894;16435524;27128880
69445;90637499;8548515;2448092
69446;82346785;79347105;9816094
69447;31541616;24902337;7720580
69448;11133876;70092502;37432629
69449;76316786;47329153;10070896
69450;4245062;53764462;53131654
69451;899166;27041502;4535388
69452;37475472;10090492;23441977
69453;75817214;28765070;7071911
69454;61123783;22388533;41345113
69455;57245081;40086852;32217900
69456;29966727;8403967;75848574
69457;9846028;69273382;36443352
69458;69814823;54186388;17174865
69459;96742384;60415386;59683358
69460;80779104;96437396;51584239
69461;91155358;25492290;64144868
69462;55449203;36502844;72990382
69463;46164314;93090284;29384211
69464;72959226;67759799;65330847
69465;71790534;73716603;55879131
69466;60211285;41561184;43770702
69467;67978717;9567084;59846658
69468;26823889;60653815;68568115
69469;82725506;53835466;55300206
69470;2471120;50219276;27496988
69471;15173667;46565519;8748301
69472;88347979;12856895;85731924
69473;59296711;23319133;72126014
69474;87288201;91685179;12290359
69475;62490392;92091609;45324246
69476;98748934;32140397;33583046
69477;37305778;51811165;77843971
69478;27318348;22092632;31678417
69479;29693153;69225428;15711784
69480;95842980;37765765;18836078
69481;52190633;44646788;66975215
69482;52266372;97293831;13533164
69483;71157186;88834573;32816413
69484;30691131;37328092;34565157
69485;35937141;38448278;57929416
69486;39222528;60184784;53898387
69487;81929841;81555333;73766252
69488;71006424;84463558;15726379
69489;66303230;39292272;44425412
69490;598547;75143438;20765714
69491;67955484;79764648;24372290
69492;31234848;59175508;48954871
69493;15709642;9540263;91573911
69494;73846495;6327805;95159043
69495;2733767;79724209;12360174
69496;18478901;82791123;19079170
69497;7301453;94974362;97726699
69498;72317553;2678208;2183281
69499;58005514;76096952;45257758
69500;77449293;86474645;33865591
69501;95228457;22755415;4876414
69502;4178667;56840128;78581109
69503;19823059;8452404;51222838
69504;62408747;47346813;96712597
69505;89410191;31796598;3951569
69506;32331317;32198394;77560674
69507;1704607;90310594;13175778
69508;47695831;93808997;29604950
69509;76743028;71405609;19862678
69510;89513648;76947955;86154869
69511;67176453;16665798;49935458
69512;36828623;34891090;10158850
69513;20377396;54190830;78379903
69514;22938251;56157909;87387637
69515;60934833;82459194;6186231
69516;52577855;50352484;49784628
69517;22592880;1300460;2232340
69518;27339840;23089453;27153963
69519;51455444;27097648;77196411
69520;74327160;41214071;8283921
69521;47622959;45380245;63480488
69522;4368665;17547014;32163170
69523;44871983;15104150;5656142
69524;20250569;58071452;176069
69525;90800064;18211898;5148646
69526;41197818;31372050;60219832
69527;38395302;78286528;82709287
69528;74993778;89250509;36167629
69529;91536569;38519052;11214956
69530;73413719;88013924;77521889
69531;59489622;82470339;95284686
69532;22211927;5388375;55484080
69533;30015197;85017950;94393002
69534;38493967;16973062;66593496
69535;12695616;68148110;87455308
69536;16149604;8026607;16094375
69537;68289623;54902312;46980681
69538;40178905;3937027;28112685
69539;72938085;66826850;38599750
69540;19057846;44114118;45778348
69541;13999701;74279301;327353
69542;81570230;85080123;33045637
69543;98215862;44711347;65891978
69544;98302555;12491893;43902228
69545;10179838;96087657;10975063
69546;20329087;20681602;73963509
69547;64962859;89245242;81488037
69548;42287002;89384585;54447125
69549;20267804;76539668;78334378
69550;57494543;97418590;14338998
69551;29697432;78397168;2474929
69552;62679980;27533368;48252259
69553;14641617;9534625;84159184
69554;45285572;60465618;22721952
69555;83135315;10633402;55584902
69556;77231864;9932706;11578583
69557;91765449;223095;17830385
69558;61288854;87732990;74859789
69559;41475652;14227944;65026614
69560;14887868;15427246;66652621
69561;6918249;67019754;39923151
69562;71158074;36484141;55037098
69563;85323197;17011155;40663667
69564;40294703;57261471;96751445
69565;82903511;69307628;46343771
69566;2228603;1579299;51700934
69567;69026162;35384035;16410951
69568;86026660;66202161;2066351
69569;22442287;97590213;17513912
69570;14313343;28649602;28485328
69571;86376874;19942635;59178266
69572;54016761;56193379;88020631
69573;58465565;83301729;67537710
69574;87474207;18534960;26495774
69575;60417416;24584022;44435984
69576;27872836;23345288;90539908
69577;77146259;42471727;56880518
69578;41925562;46331648;48635238
69579;53920730;52907456;4972043
69580;81121591;67702298;54289182
69581;35292680;37774744;4875991
69582;90865743;6047297;56892800
69583;58117478;57968673;12010328
69584;10393924;73885375;1277567
69585;87306945;72274577;17468604
69586;37821522;50020404;98408020
69587;38968857;55051153;98350158
69588;87438613;37552259;49322006
69589;28922546;1766747;84687927
69590;3808172;1767723;4947433
69591;41631734;21321981;21416631
69592;94383786;5247453;40384232
69593;34416102;5637760;79589240
69594;95793097;73166705;84505985
69595;78369265;79245893;87717210
69596;18493298;4399686;86152429
69597;61498805;81265722;22077358
69598;43515300;48543493;57330851
69599;16472685;65975132;63491850
69600;84120708;70917108;85724296
69601;12065887;76967772;94546978
69602;3789670;64318441;46944102
69603;26729586;67733911;1903698
69604;59046640;67526960;94265394
69605;58318448;45751072;57641349
69606;26789347;57995126;20834614
69607;82796743;71925505;86519177
69608;50855914;67177584;5115055
69609;56253521;58841488;71127562
69610;79782420;29100166;11335745
69611;84296098;1112609;5610622
69612;70973986;38911458;67446923
69613;66488163;65473879;94225963
69614;36111677;34133426;52234273
69615;6059977;46034784;71911784
69616;59589562;46717971;42810911
69617;54830563;77721693;62959801
69618;34837657;69764888;30101605
69619;8789400;48211141;55466454
69620;25905142;97633116;8036838
69621;2192350;2223642;53075640
69622;73296803;10918439;93594959
69623;55986974;33930332;59077253
69624;49159375;44558455;22856969
69625;37849820;31266204;35933931
69626;54145173;26374765;10304328
69627;2764954;82790327;87612011
69628;6935307;78029846;88694143
69629;94128039;55150293;72139956
69630;32209217;96346811;40379407
69631;36589706;66771901;30924047
69632;47722135;75991828;49231370
69633;34524408;31720614;27313994
69634;35780955;2567784;77503404
69635;30040437;28429303;4690297
69636;31953430;96962840;22997476
69637;2703900;38426183;98328081
69638;10354624;96640275;44329215
69639;23568706;59984927;75256160
69640;87528729;49085908;24323444
69641;69078311;1893878;13451471
69642;46818003;12454056;25499178
69643;69895302;31963798;84103182
69644;82112825;44197832;86550889
69645;76743860;83788334;44315460
69646;6419456;64463353;77200513
69647;16991763;17096119;71670775
69648;454887;72237831;63809882
69649;80555390;65447838;55542612
69650;26509721;90420935;19293601
69651;83051042;51074896;16734243
69652;15072817;66483329;13758014
69653;22608065;74309676;71361634
69654;21220625;76101460;28100332
69655;4410693;10244332;35535601
69656;2809866;48086958;10263634
69657;9942777;11119374;51328744
69658;22407217;25357418;40738205
69659;78182019;75728586;44385013
69660;27127653;34002552;61292106
69661;28742353;28603146;1282905
69662;11998709;89945370;97024039
69663;49225398;49151696;9489886
69664;89213121;19374706;33392894
69665;71043953;95594615;5793587
69666;26060568;9538996;24946422
69667;19729042;88865061;89723455
69668;65374146;50693137;34637764
69669;75033700;85447487;63236866
69670;73875785;92586915;82864253
69671;93456122;40151135;31224169
69672;96058899;65313865;87938990
69673;87357829;39746135;42189477
69674;26702220;61429237;96083426
69675;86737964;31569745;90731414
69676;85638222;66770808;59914011
